type,geo_point_2d,city,name,clustergtfsid
stops,"45.72354,5.92228",,Grésy-sur-Aix Le Chevret Ondéa,
stops,"45.81776,6.51398",,Flumet-Office-de-Tourisme,
stops,"45.85883,6.61828",,Megève-Autogare,
stops,"45.83941,6.57701",,Praz-sur-Arly Office de Tourisme,
stops,"44.73458,4.60005",,Privas-Cours-du-Palais,
stops,"45.04839,5.05139",,Romans-Gare-Routière,
stops,"45.74629,6.42127",,Ugine-Place-du-Val-d'Arly,
stops,"45.36486,5.59335",Voiron,Voiron Gare Routière,
stops,"45.70511,4.8881",,Vénissieux,
stops,"45.63819,5.09991",Saint-Quentin-Fallavier,Saint-Quentin-Fallavier,
stops,"45.6274,5.1508",La Verpillière,La Verpillière,
stops,"45.58373,5.27401",Bourgoin-Jallieu,Bourgoin-Jallieu,
stops,"45.56024,5.44929",La Tour-du-Pin,La Tour-du-Pin,
stops,"45.545,5.52442",Saint-André-le-Gaz,Saint-André-le-Gaz,
stops,"45.57132,5.91984",Chambéry,Chambéry - Challes-les-Eaux,
stops,"45.84276,5.77849",,Culoz,
stops,"45.82486,5.80647",,Vions - Chanaz,
stops,"45.80331,5.84668",,Chindrieux,
stops,"45.68806,5.90895",,Aix-les-Bains le Revard,
stops,"45.64836,5.90308",,Viviers-du-Lac,
stops,"45.50348,6.04263",,Montmélian,
stops,"45.55736,6.15696",,Saint-Pierre-d'Albigny,
stops,"45.5576,6.20567",,Chamousset,
stops,"45.56023,6.25483",,Aiton-Salle-Polyvalente,
stops,"45.54351,6.30686",,Aiguebelle,
stops,"45.49323,6.31353",,Argentine,
stops,"45.45676,6.29253",,Épierre - Saint-Léger,
stops,"45.38761,6.2759",,Les Chavannes-Saint-Rémy,
stops,"45.35342,6.30198",,Saint-Avre - La Chambre,
stops,"45.54164,5.76418",,Lépin-le-Lac - La Bauche,
stops,"45.53028,5.74789",,La Bridoire,
stops,"45.50388,5.7315",,Saint-Béron - La Bridoire,
stops,"45.52492,5.69493",,Domessin-le-Bonnard,
stops,"45.52455,5.68067",Le Pont-de-Beauvoisin,Pont-de-Beauvoisin,
stops,"45.54216,5.57571",Fitilieu,Les Abrets - Fitilieu,
stops,"45.84923,5.6547",,Virieu-le-Grand - Belley,
stops,"45.59435,6.25892",,Grésy-sur-Isère,
stops,"45.6306,6.31432",,Frontenex,
stops,"45.67308,6.38262",,Albertville,
stops,"45.62567,6.45073",,La Bathie,
stops,"45.59133,6.45677",,Cévins-échangeur,
stops,"45.53928,6.46864",,Notre-Dame de Briançon,
stops,"45.52171,6.48412",,La LÃ©chÃ?re les Bains Petit CÅ¿ur,
stops,"45.50191,6.50861",,Aigueblanche-Centre,
stops,"45.48677,6.53084",,Moûtiers-Salins-Brides-les-B.,
stops,"45.55435,6.6486",,Aime - La Plagne,
stops,"45.57476,6.73412",,Landry,
stops,"45.61623,6.77204",,Bourg-Saint-Maurice,
stops,"45.19336,6.65916",,Modane,
stops,"45.19533,5.71088",Grenoble,Grenoble Cité Internationale,
stops,"45.27796,6.35458",,Saint-Jean-de-Maurienne Arvan,
stops,"45.21694,6.47161",,Saint-Michel - Valloire,
stops,"45.95395,5.34246",,Ambérieu-en-Bugey,
stops,"45.94753,5.43924",,Saint-Rambert-en-Bugey,
stops,"45.9223,5.50096",,Tenay - Hauteville,
stops,"46.14187,6.08529",,Saint-Julien-en-Genevois,
stops,"46.19963,6.23677",,Annemasse,
stops,"46.27026,6.36582",,Bons-en-Chablais,
stops,"46.36892,6.48178",,Thonon-les-Bains,
stops,"46.39778,6.57765",,Évian-les-Bains,
stops,"45.90273,6.12255",,Annecy,
stops,"45.72425,5.92182",,Grésy-sur-Aix,
stops,"45.78613,5.94856",,Albens,
stops,"45.86304,5.94816",,Rumilly,
stops,"45.93553,6.63662",,Sallanches - Combloux - Megève,
stops,"45.9064,6.70055",,Saint-Gervais-les-Bains Le Fayet,
stops,"45.92256,6.87409",,Chamonix-Mont-Blanc,
stops,"45.4918,5.47202",Panissage,Virieu sur Bourbre,
stops,"45.43778,5.4284",Châbons,Châbons,
stops,"45.39664,5.42319",Le Grand-Lemps,Le Grand-Lemps,
stops,"45.35767,5.49167",Rives,Rives,
stops,"45.36406,5.59455",Voiron,Voiron,
stops,"45.32203,5.58186",Moirans,Moirans,
stops,"45.18513,5.78552",Gières,Grenoble Universités - Gières,
stops,"45.26252,5.90135",Villard-Bonnot,Brignoud,
stops,"45.34191,5.97393",Goncelin,Goncelin,
stops,"45.43412,6.0077",Pontcharra,Pontcharra sur Bréda,
stops,"45.08543,5.74228",Jarrie,Jarrie - Vizille,
stops,"45.04365,5.70055",Saint-Georges-de-Commiers,Saint-Georges-de-Commiers,
stops,"45.04816,5.68365",Vif,Vif,
stops,"44.91188,5.63392",Monestier-de-Clermont,Monestier-de-Clermont,
stops,"44.82702,5.60472",Clelles,Clelles - Mens,
stops,"45.07237,4.83992",,Tain-l'Hermitage - Tournon,
stops,"45.60758,5.21939",L'Isle-d'Abeau,L'Isle-d'Abeau,
stops,"45.24377,4.66858",,Annonay-Gare Routière,
stops,"45.06321,4.83435",,Tournon-Centre,
stops,"44.8625,4.83472",,Charmes-sur-Rhône-centre,
stops,"45.04904,5.04969",,Romans - Bourg-de-Péage,
stops,"45.07153,5.24385",Saint-Hilaire-du-Rosier,Saint-Hilaire - Saint-Nazaire,
stops,"45.15074,5.32363",Saint-Marcellin,Saint-Marcellin,
stops,"45.30072,5.49219",Tullins,Tullins Fures,
stops,"44.56363,6.08539",Gap,Gap,
stops,"44.99155,4.97873",,Valence TGV Rhône-Alpes Sud,
stops,"44.51904,5.7547",,Aspres-sur-Buëch,
stops,"44.53183,5.81579",,Veynes Dévoluy,
stops,"44.75614,4.74777",,Le Pouzin Place Maréchal Leclerc,
stops,"44.58972,4.53639",,Saint-Jean-le-Centenier Centre,
stops,"44.555,4.49833",,Villeneuve-de-Berg-Centre,
stops,"46.21049,6.14209",,Geneve,
stops,"45.74498,4.84173",,Lyon Jean Macé,
stops,"45.74848,4.82535",,Lyon Perrache,
stops,"45.7606,4.85941",,Lyon Part Dieu,
stops,"45.68665,4.93416",,Saint-Priest,
stops,"45.56102,5.37544",Cessieu,Cessieu,
stops,"45.15313,5.71913",Échirolles,Échirolles,
stops,"45.53634,5.81253",,Aiguebelette-le-Lac,
stops,"45.41781,5.97454",Barraux,LE FAYET,
stops,"46.11014,5.82416",,Bellegarde,
stops,"45.96306,5.83139",,Seyssel - Corbonod,
stops,"45.19149,5.71422",Grenoble,Grenoble,
stops,"45.36878,5.53499",Saint-Cassien,Réaumont - Saint-Cassien,
stops,"45.29037,5.63185",Voreppe,Voreppe,
stops,"45.2357,5.67119",Saint-Égrève,Saint-Égrève Saint-Robert,
stops,"45.12519,5.70003",Le Pont-de-Claix,Pont-de-Claix,
stops,"44.67112,5.69727",,Lus-la-Croix-Haute,
stops,"45.32395,5.56374",Moirans,Moirans la Galifette,
stops,"44.92765,4.89342",,Valence,
stops,"44.77941,4.83021",,Livron,
stops,"45.20797,5.41009",Vinay,Vinay,
stops,"45.2561,5.47398",Poliénas,Poliénas,
stops,"44.55907,4.74469",,Montélimar,
stops,"44.37407,4.70383",,Pierrelatte,
stops,"44.27151,4.7081",,Bollène la Croisière,
stops,"43.94117,4.80633",,Avignon Centre,
stops,"44.13749,4.82006",,Orange,
stops,"45.27152,5.96407",Les Adrets,LE VILLAGE,
stops,"45.26702,5.88467",Crolles,ST MICROELECTRONICS,
stops,"45.23193,5.87136",Villard-Bonnot,GRANDE ILE,
stops,"45.24194,5.84561",Saint-Ismier,ST ISMIER LES PLANTEES,
stops,"45.24266,5.84452",Saint-Ismier,ST ISMIER LES PLANTEES,
stops,"45.16141,5.85089",Saint-Martin-d'Uriage,CARREFOUR DU REPLAT,
stops,"45.39851,5.96275",La Flachère,LA FLACHERE MAIRIE,
stops,"45.22503,5.87242",Le Versoud,PONT DE PRUNEY,
stops,"45.15283,5.82543",Saint-Martin-d'Uriage,CROISEMENT 6,5217.0
stops,"45.36808,6.09756",Pinsot,CHINFERT,
stops,"45.47036,5.99124",Chapareillan,RUE DES NOYERS,
stops,"45.31453,5.96373",Tencin,LE CLOS DE LA TOUR,
stops,"45.36078,6.09876",Pinsot,HOT PIC BELLE ETOILE,
stops,"45.284,6.07459",La Ferrière,LES MILLETS C.V.O.,
stops,"45.40469,6.08413",Allevard,LA RATZ,
stops,"45.40669,5.96555",La Flachère,LE BOISSIEU LOT,
stops,"45.2621,5.9123",Froges,CITE JARDINS,
stops,"45.4349,5.97843",Barraux,LE VILLAGE,
stops,"45.2176,5.80755",Montbonnot-Saint-Martin,INRIA,
stops,"45.26446,5.87935",Bernin,CLOYERES,5135.0
stops,"45.43242,6.01892",Pontcharra,LA MAIRIE,
stops,"45.44616,6.09368",,ROND POINT,
stops,"45.33246,5.97139",Goncelin,VILLARD BOZON,
stops,"45.38654,5.99867",Le Cheylas,LES MEYANNES,
stops,"45.15467,5.87083",Saint-Martin-d'Uriage,LES SEIGLIERES,
stops,"45.22416,5.81802",Montbonnot-Saint-Martin,PRE DE L EAU,
stops,"45.33797,5.97508",Goncelin,COLLEGE RD.523,
stops,"45.36703,5.98847",Le Cheylas,LES CHABERTS,
stops,"45.35191,5.9473",Le Touvet,LA CONCHE,
stops,"45.43328,6.05024",Saint-Maximin,RIPPELETS,
stops,"45.26645,5.91699",Froges,PRE DU CHENE,
stops,"45.36675,6.03336",Crêts en Belledonne,SAILLES,5139.0
stops,"45.43376,6.01235",Pontcharra,PISCINE,
stops,"45.24439,5.89412",Villard-Bonnot,VORS,
stops,"45.18493,5.78549",Gières,GIERES GARE,
stops,"45.45961,5.99064",Chapareillan,LA MEUNIERE,
stops,"45.47125,5.98892",Chapareillan,L ETRAZ,
stops,"45.2645,5.89996",Villard-Bonnot,BRIGNOUD PONT,607.0
stops,"45.36127,6.00178",Crêts en Belledonne,LES FONTAINES,5134.0
stops,"45.43231,6.08881",Le Moutaret,LE MOUTARET LE VILLAGE,
stops,"45.17489,5.87046",Saint-Martin-d'Uriage,LE ROCHAREY,5111.0
stops,"45.22398,5.81936",Montbonnot-Saint-Martin,PRE DE L EAU,
stops,"45.43299,5.97713",Barraux,LA CORVA,
stops,"45.46046,5.99305",Chapareillan,TILLEULS,5028.0
stops,"45.36159,5.95146",Le Touvet,LE ST JEAN,
stops,"45.30401,5.95378",Tencin,PRE SEC,
stops,"45.30401,5.90666",Lumbin,CARREFOUR ZI,5129.0
stops,"45.21311,5.85906",Le Versoud,LA CHARRIERE,
stops,"45.4309,6.03475",Saint-Maximin,AVALLON,
stops,"45.37757,6.05198",Crêts en Belledonne,CRETS EN BELLEDONNE LA ROCHE,5140.0
stops,"45.39637,6.07376",Allevard,ROUTE DU MOUTARET,
stops,"45.35594,5.94711",Le Touvet,LE TOUVET LE MOLLARD,5127.0
stops,"45.43731,6.02526",Pontcharra,LA TREILLE,
stops,"45.2986,5.89923",Lumbin,MONTFORT FUNICULAIRE,5148.0
stops,"45.30405,5.95363",Tencin,PRE SEC,
stops,"45.16882,5.84061",Saint-Martin-d'Uriage,LA RONZIERE N°2,5064.0
stops,"45.46336,5.99081",Chapareillan,MAIRIE,
stops,"45.232,5.87135",Villard-Bonnot,GRANDE ILE CATERPILLAR,
stops,"45.23433,5.88113",Villard-Bonnot,LANCEY SNCF,
stops,"45.3858,5.95544",Saint-Vincent-de-Mercuze,LE MONTALIEU,
stops,"45.20929,5.79458",Meylan,NORBERT SEGARD CNET,
stops,"45.43489,5.97841",Barraux,LE VILLAGE,
stops,"45.26261,5.90183",Villard-Bonnot,BRIGNOUD GARE SNCF,5059.0
stops,"45.21835,5.86528",Le Versoud,COTE BELLE,
stops,"45.46037,5.99318",Chapareillan,TILLEULS,5028.0
stops,"45.25031,5.89968",Villard-Bonnot,LYCEE RD.523,
stops,"45.30574,5.91002",Lumbin,LE VILLAGE,5125.0
stops,"45.43926,6.01948",Pontcharra,AVENUE DU GRANIER,
stops,"45.30272,5.90721",Lumbin,LUMBIN LONG PRES,5209.0
stops,"45.20882,5.79769",Meylan,BUSSEROLLES,
stops,"45.43992,5.98015",Barraux,CIMETIERE,
stops,"45.39365,6.12822",La Chapelle-du-Bard,SUPER COLLET,
stops,"45.40731,6.07933",Allevard,LE CLOSY,
stops,"45.42854,6.03773",Saint-Maximin,ST MAXIMIN LA MAIRIE,
stops,"45.2593,5.90927",Froges,BRIGNOUD PLACE,
stops,"45.40735,6.07931",Allevard,LE CLOSY,
stops,"45.37417,6.04665",Crêts en Belledonne,CRETS EN BELLEDONNE LE VILLAGE,
stops,"45.37501,5.94921",Saint-Vincent-de-Mercuze,ST VINCENT MERCUZE MAIRIE,
stops,"45.434,6.01603",Pontcharra,LYCEE P. DU TERRAIL - PARVIS,
stops,"45.23053,5.87834",Villard-Bonnot,CITE DES ROSES,
stops,"45.36733,5.95539",Saint-Vincent-de-Mercuze,LA RIVOIRE,5034.0
stops,"45.3641,5.95469",Le Touvet,HAUT TOUVET E.D.F,
stops,"45.44255,6.12084",,PLACE ST ROCH,5210.0
stops,"45.43837,6.01407",Pontcharra,RESIDENCES BAYARD,
stops,"45.36733,6.01677",Crêts en Belledonne,MAIRIE,5141.0
stops,"45.4375,6.02497",Pontcharra,LA TREILLE,
stops,"45.43304,6.01568",Pontcharra,LYCEE AV DE LA GARE,
stops,"45.3083,6.08036",La Ferrière,LE PETIT THIERVOZ,
stops,"45.35969,5.95107",Le Touvet,PLAUSSU,5049.0
stops,"45.29138,6.07688",La Ferrière,LA FERRIERE LA CHAPELLE,
stops,"45.21085,5.79183",Meylan,LES BEALIERES,5045.0
stops,"45.16166,5.84281",Saint-Martin-d'Uriage,LOTISSEMENT LA NOYAREY,5106.0
stops,"45.17333,5.85768",Saint-Martin-d'Uriage,CHENEVARIE,
stops,"45.40932,6.08834",Allevard,LE COLOMBIER,
stops,"45.23836,5.88821",Villard-Bonnot,LA MAIRIE,
stops,"45.22161,5.86876",Le Versoud,BELLE PLAINE,
stops,"45.38511,6.06127",Crêts en Belledonne,LE CHABOUD,
stops,"45.2644,5.87934",Bernin,CLOYERES,5135.0
stops,"45.31657,5.9439",La Terrasse,LAC DE LA TERRASSE,810.0
stops,"45.18107,5.78844",Gières,GIERES EDELWEISS,5211.0
stops,"45.36099,6.00176",Crêts en Belledonne,LES FONTAINES,5134.0
stops,"45.34223,5.97436",Goncelin,LA GARE,
stops,"45.38389,6.08565",Allevard,LES PANISSIERES,
stops,"45.43305,6.01593",Pontcharra,LYCEE AV DE LA GARE,
stops,"45.28041,6.07309",La Ferrière,FOND DE FRANCE,
stops,"45.17413,5.78995",Gières,LA COMBE,5221.0
stops,"45.20729,5.834",Domène,LES VERNES,
stops,"45.40091,6.07441",Allevard,PANORAMIC,
stops,"45.41363,6.01295",Pontcharra,VILLARD NOIR,
stops,"45.41899,6.0128",Pontcharra,VILLARD DIDIER,
stops,"45.46334,5.99071",Chapareillan,MAIRIE,
stops,"45.16303,5.81314",Venon,LE CHENIL,5214.0
stops,"45.40141,6.07947",Allevard,ALLEVARD LA PISCINE,5042.0
stops,"45.33966,6.09388",Pinsot,LA PIAT,
stops,"45.16751,5.85808",Saint-Martin-d'Uriage,LES VALETS,5105.0
stops,"45.42275,6.09531",La Chapelle-du-Bard,LA CHAPELLE ECOLE,
stops,"45.42788,6.01834",Pontcharra,MOULIN VIEUX,813.0
stops,"45.40669,5.96556",La Flachère,LE BOISSIEU LOT,
stops,"45.43752,6.00983",Pontcharra,VILLAGE D ENTREPRISES,
stops,"45.38686,5.99893",Le Cheylas,LES MEYANNES,
stops,"45.36732,5.98871",Le Cheylas,LES CHABERTS,
stops,"45.27941,5.93038",Le Champ-près-Froges,LE BAS,
stops,"45.46606,5.994",Chapareillan,LES GAILLONS,
stops,"45.39082,6.07376",Allevard,AVENUE DES BAINS,
stops,"45.40632,6.12907",La Chapelle-du-Bard,PRE ROND,
stops,"45.27214,5.92314",Froges,COQUILLARD,
stops,"45.27902,5.94017",Le Champ-près-Froges,CHAMP LE HAUT MAIRIE,
stops,"45.09952,5.87717",Chamrousse,DOMAINE NORDIQUE,
stops,"45.40465,6.0842",Allevard,LA RATZ,
stops,"45.43319,6.05006",Saint-Maximin,RIPPELETS,
stops,"45.20236,5.83816",Domène,MAIRIE,
stops,"45.14383,5.82906",Saint-Martin-d'Uriage,URIAGE GARE,
stops,"45.14645,5.85557",Saint-Martin-d'Uriage,LA GRIVOLEE,
stops,"45.43297,5.97711",Barraux,LA CORVA,
stops,"45.25025,5.89938",Villard-Bonnot,LYCEE RD.523,
stops,"45.2696,5.8931",Crolles,Z.I.LE RAFOUR CROIZAT,
stops,"45.25056,5.89901",Villard-Bonnot,LYCEE M. REYNOARD - PARKING,
stops,"45.42923,6.02688",Saint-Maximin,ST MAXIMIN LA COMBE,
stops,"45.39475,5.96154",La Flachère,LA FLACHERE ECOLE,
stops,"45.16977,5.84297",Saint-Martin-d'Uriage,LA RONZIERE N°1,5066.0
stops,"45.30024,5.99615",Theys,ECOLES,
stops,"45.3519,5.94725",Le Touvet,LA CONCHE,
stops,"45.33798,5.97521",Goncelin,COLLEGE RD.523,
stops,"45.31492,5.96368",Tencin,LE CLOS DE LA TOUR,
stops,"45.25619,5.90599",Villard-Bonnot,BRIGNOUD CENTRE,5061.0
stops,"45.18837,5.73163",Grenoble,VERDUN PREFECTURE,5207.0
stops,"45.33878,5.94216",Le Touvet,LA FRETTE,
stops,"45.35988,5.95036",Le Touvet,LE TOUVET LA GARE,
stops,"45.15725,5.82227",Saint-Martin-d'Uriage,LES PEIFFENDES,5216.0
stops,"45.30842,6.08045",La Ferrière,LE PETIT THIERVOZ,
stops,"45.33234,5.9714",Goncelin,VILLARD BOZON,
stops,"45.3985,5.96283",La Flachère,LA FLACHERE MAIRIE,
stops,"45.45591,6.11608",,LA CROISETTE,
stops,"45.3775,6.0519",Crêts en Belledonne,CRETS EN BELLEDONNE LA ROCHE,5140.0
stops,"45.16521,5.84889",Saint-Martin-d'Uriage,LE PINET D URIAGE,
stops,"45.31468,5.92364",La Terrasse,LE CARRE,5146.0
stops,"45.27242,6.05608",La Ferrière,LE PLEYNET,
stops,"45.35885,5.94839",Le Touvet,LE TOUVET LA CHARRIERE,5128.0
stops,"45.4227,6.09539",La Chapelle-du-Bard,LA CHAPELLE ECOLE,
stops,"45.37092,5.99026",Le Cheylas,LE CHEYLAS MAIRIE - RD523,5010.0
stops,"45.12631,5.87815",Chamrousse,LE RECOIN,
stops,"45.257,5.90676",Villard-Bonnot,BRIGNOUD CENTRE,5061.0
stops,"45.4247,6.08675",Le Moutaret,LES MASURES,
stops,"45.10986,5.87536",Chamrousse,ROCHE BERANGER,
stops,"45.27726,5.87305",Crolles,LA CROIX DES AYES,
stops,"45.39631,6.07377",Allevard,ROUTE DU MOUTARET,
stops,"45.28209,6.07406",La Ferrière,LA MARTINETTE,
stops,"45.22034,5.81141",Montbonnot-Saint-Martin,CH DE LA CROIX VERTE,
stops,"45.41886,6.01284",Pontcharra,VILLARD DIDIER,
stops,"45.43593,6.02645",Pontcharra,MEDIATHEQUE,
stops,"45.37791,5.94978",Saint-Vincent-de-Mercuze,GS DOUDART DE LAGREE,
stops,"45.39373,6.10747",Allevard,LE COLLET D ALLEVARD,
stops,"45.17032,5.85421",Saint-Martin-d'Uriage,LE ROSSIN DE CORPS,5067.0
stops,"45.43216,6.0201",Pontcharra,PONTCHARRA LA MAIRIE,
stops,"45.43389,6.00737",Pontcharra,LE COLEO,
stops,"45.37787,5.94981",Saint-Vincent-de-Mercuze,GS DOUDART DE LAGREE,
stops,"45.21616,5.86293",Le Versoud,LA PLACE,
stops,"45.32021,6.08665",La Ferrière,LA FERRIERE LE VILLAGE,
stops,"45.32726,5.93482",La Terrasse,INSTITUT,
stops,"45.36075,6.09867",Pinsot,HOT PIC BELLE ETOILE,
stops,"45.42867,5.97799",Barraux,LOT. BEAUREG,
stops,"45.16416,5.83476",Saint-Martin-d'Uriage,ST NIZIER D URIAGE,
stops,"45.43758,6.0098",Pontcharra,VILLAGE D ENTREPRISES,
stops,"45.35677,6.09989",Pinsot,LE VILLAGE,
stops,"45.36153,5.95152",Le Touvet,LE ST JEAN,
stops,"45.38708,6.06729",Allevard,LE DAVID,
stops,"45.43518,6.00008",Barraux,LE PUITS,
stops,"45.23646,5.88557",Villard-Bonnot,LA POLOGNE,
stops,"45.2069,5.84792",Domène,LES ARNAUDS,
stops,"45.26682,5.88415",Crolles,ST MICROELECTRONICS,
stops,"45.3668,6.033",Crêts en Belledonne,SAILLES,5139.0
stops,"45.43388,6.00798",Pontcharra,LA GARE,
stops,"45.47126,5.98897",Chapareillan,L ETRAZ,
stops,"45.18494,5.78543",Gières,GIERES GARE,
stops,"45.27204,5.92311",Froges,COQUILLARD,
stops,"45.42773,6.01799",Pontcharra,MOULIN VIEUX,813.0
stops,"45.46776,5.98967",Chapareillan,LA GARE,
stops,"45.1395,5.82806",Saint-Martin-d'Uriage,ROUTE DE ST MARTIN,
stops,"45.30811,5.91408",Lumbin,LA GARE,5130.0
stops,"45.25797,5.99871",Les Adrets,PRAPOUTEL PARKING NAVETTE,
stops,"45.20454,5.83615",Domène,LE PRIEURE,
stops,"45.28202,5.939",Le Champ-près-Froges,CHAMP PRES FROGES - LE MOLLARD,
stops,"45.22698,5.87452",Le Versoud,CITE NOUVELLE,
stops,"45.29137,6.07698",La Ferrière,LA FERRIERE LA CHAPELLE,
stops,"45.43995,5.98017",Barraux,CIMETIERE,
stops,"45.30748,5.95701",Tencin,GRANDES TERRES,
stops,"45.28642,5.93692",Le Champ-près-Froges,CHAMPALUD,
stops,"45.2762,5.89655",Crolles,CROLLES PISCINE INTERCOMMUNALE,809.0
stops,"45.44325,5.98069",Barraux,HAMEAU LA CUILLER,
stops,"45.42844,6.03806",Saint-Maximin,ST MAXIMIN LA MAIRIE,
stops,"45.39402,6.07488",Allevard,PLACE DE VERDUN,5142.0
stops,"45.38239,5.95197",Saint-Vincent-de-Mercuze,ST VINCENT MERCUZE PISCINE,
stops,"45.24635,5.89564",Villard-Bonnot,LA MADONE,
stops,"45.43019,5.98356",Barraux,LE RESERVOIR,
stops,"45.25304,5.90253",Villard-Bonnot,LE SABOT,
stops,"45.28039,6.07302",La Ferrière,FOND DE FRANCE,
stops,"45.28292,5.88099",Crolles,PTT GARE,5151.0
stops,"45.26252,5.90246",Villard-Bonnot,BRIGNOUD GARE,5059.0
stops,"45.1716,5.84653",Saint-Martin-d'Uriage,HAMEAU LE FAUX,5073.0
stops,"45.3568,6.09999",Pinsot,LE VILLAGE,
stops,"45.16305,5.8395",Saint-Martin-d'Uriage,HAUTES VUES,
stops,"45.24105,5.89101",Villard-Bonnot,LA GENDARMERIE,
stops,"45.3924,6.00195",Le Cheylas,LE CHEYLAS GARE  D.523,
stops,"45.23933,5.85015",Saint-Ismier,ST ISMIER LA BATIE,
stops,"45.4003,6.0742",Allevard,PANORAMIC,
stops,"45.29707,6.07921",La Ferrière,CAMOREL,
stops,"45.4009,6.08107",Allevard,ALLEVARD LA PISCINE,5042.0
stops,"45.16876,5.86448",Saint-Martin-d'Uriage,IZARDS PATTE D'OIE,
stops,"45.43738,6.05683",Saint-Maximin,BRETONNIERES,
stops,"45.145,5.83603",Saint-Martin-d'Uriage,GS LA RICHARDIERE,
stops,"45.3838,5.99732",Le Cheylas,LE CHEYLAS USINES,
stops,"45.29589,5.89679",Crolles,LE COTEAU,5150.0
stops,"45.31044,5.91734",Lumbin,BUISSONNAY,5147.0
stops,"45.23366,5.88194",Villard-Bonnot,LANCEY,
stops,"45.43512,6.00064",Barraux,LE PUITS,
stops,"45.31883,5.92632",La Terrasse,LA MURE,5145.0
stops,"45.43842,6.01407",Pontcharra,RESIDENCES BAYARD,
stops,"45.37759,5.99392",Le Cheylas,LE MERCIER RD523,
stops,"45.17631,5.86094",Saint-Martin-d'Uriage,LA PEREREE,
stops,"45.37419,6.04673",Crêts en Belledonne,CRETS EN BELLEDONNE VILLAGE,
stops,"45.31471,5.92349",La Terrasse,LE CARRE,5146.0
stops,"45.3229,5.93019",La Terrasse,LA TERRASSE MAIRIE,5144.0
stops,"45.35799,5.95545",Le Touvet,LE TOUVET GRANDES TERRES,5123.0
stops,"45.35971,5.94831",Le Touvet,LE TOUVET LA CHARRIERE,5128.0
stops,"45.36725,5.95538",Saint-Vincent-de-Mercuze,LA RIVOIRE,5034.0
stops,"45.25859,5.9086",Villard-Bonnot,BRIGNOUD PLACE,
stops,"45.36433,5.95484",Le Touvet,HAUT TOUVET E.D.F,
stops,"45.30248,6.08125",La Ferrière,LE CURTILLARD,
stops,"45.26986,5.89106",Crolles,RAFOUR MONNET,5100.0
stops,"45.35768,5.95394",Le Touvet,LE TOUVET GENDARMERIE,
stops,"45.31049,5.91726",Lumbin,BUISSONNAY,5147.0
stops,"45.27046,5.98304",Les Adrets,VILLARD CHATEAU,
stops,"45.42012,6.08471",Le Moutaret,FREYDON,
stops,"45.38514,6.06052",Crêts en Belledonne,LE CHABOUD,
stops,"45.26207,5.91236",Froges,CITE JARDINS,
stops,"45.30657,6.07977",La Ferrière,LE GRAND THIERVOZ,
stops,"45.30249,6.08135",La Ferrière,LE CURTILLARD,
stops,"45.26986,5.89113",Crolles,Z.I.LE RAFOUR MONNET,5100.0
stops,"45.33965,6.09399",Pinsot,LA PIAT,
stops,"45.29493,5.94495",La Pierre,LA PIERRE - CARR. RD 523,
stops,"45.40049,5.96372",La Flachère,LA FLACHERE LA GARE,
stops,"45.41378,6.01294",Pontcharra,VILLARD NOIR,
stops,"45.38378,5.99714",Le Cheylas,LE CHEYLAS USINES,
stops,"45.37161,5.95274",Saint-Vincent-de-Mercuze,ST VINCENT LA BRANCHY,
stops,"45.42005,6.08466",Le Moutaret,FREYDON,
stops,"45.31237,5.96166",Tencin,LE CLOS DU CEDRE,
stops,"45.4433,5.98067",Barraux,HAMEAU LA CUILLER,
stops,"45.3058,5.90999",Lumbin,LE VILLAGE,5125.0
stops,"45.37494,5.94921",Saint-Vincent-de-Mercuze,ST VINCENT MERCUZE MAIRIE,
stops,"45.3921,6.0017",Le Cheylas,LE CHEYLAS GARE  D.523,
stops,"45.40002,6.07712",Allevard,COLLEGE FLAVIUS VAUS,
stops,"45.28641,5.93701",Le Champ-près-Froges,CHAMPALUD,
stops,"45.27494,5.88032",Crolles,POMPIERS,
stops,"45.22156,5.8128",Montbonnot-Saint-Martin,PRE MILLET,
stops,"45.28521,6.07486",La Ferrière,LES MILLETS C.V.O.,
stops,"45.3782,5.9941",Le Cheylas,LE MERCIER RD523,
stops,"45.43602,6.02647",Pontcharra,MEDIATHEQUE,
stops,"45.43386,6.01214",Pontcharra,PISCINE,
stops,"45.3085,5.91477",Lumbin,LA GARE,5130.0
stops,"45.42473,6.08684",Le Moutaret,LES MASURES,
stops,"45.31231,5.96166",Tencin,LE CLOS DU CEDRE,
stops,"45.27105,5.8875",Crolles,PRE ROUX,5077.0
stops,"45.27151,5.96408",Les Adrets,LE VILLAGE,
stops,"45.17253,5.87402",Saint-Martin-d'Uriage,LA CROIX DU PINET,5069.0
stops,"45.27416,5.98711",Les Adrets,COL DES AYES,
stops,"45.30929,5.88639",Plateau-des-Petites-Roches,LES GAUDES FUNICULAIRE GARE HAUTE,5206.0
stops,"45.37156,5.9527",Saint-Vincent-de-Mercuze,ST VINCENT LA BRANCHY,
stops,"45.27941,5.93029",Le Champ-près-Froges,LE BAS,
stops,"45.15919,5.81913",Saint-Martin-d'Uriage,LE MAUPAS,5215.0
stops,"45.28466,5.88372",Crolles,MAIRIE,5131.0
stops,"45.36862,6.03863",Crêts en Belledonne,QUARTIER DE GERLAND,5133.0
