nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesxy,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOYFFQZBYFP,OYFFQZBYFP,"Pontcharra, Parking Mairie",Voirie,"Parking Mairie 38530 Pontcharra",38314,"6.020297,45.432277",2,FREBNESQMH1,SQMH1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPGGVI7THWNN,GGVI7THWNN,"Coublevie, Impasse Des Genets",Voirie,"Impasse Des Genets 38500 Coublevie",38133,"5.598293,45.349774",2,FREBNERVJR1,RVJR1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYSINDSLO2T,YSINDSLO2T,"Les-Deux-Alpes, Place des Deux Alpes",Voirie,"Place des Deux Alpes 38860 LES DEUX ALPES",38253,"6.12483,45.010306",2,FREBNEHDMA1,HDMA1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",true,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-08-05,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPCXDGTIEHUK,CXDGTIEHUK,"Huez, Avenue des Jeux",Voirie,"Avenue des Jeux 38750 Huez",38191,"6.067759,45.09145",2,FREBNEGDNA2,GDNA2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",true,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPHGHRMSS0WP,HGHRMSS0WP,"Le Bourg-D'Oisans, Rue Des Colporteurs",Voirie,"Rue Des Colporteurs 38520 Le Bourg-D'Oisans",38052,"6.03424,45.0555",2,FREBNEFRQA2,FRQA2,50,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-07-20,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNDUJH0PIS3,NDUJH0PIS3,"Voiron, Avenue Francois Mitterand",Voirie,"Avenue Francois Mitterand 38500 Voiron",38563,"5.59367,45.3633",2,FREBNERUMH2,RUMH2,50,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-07-20,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNDUJH0PIS3,NDUJH0PIS3,"Voiron, Avenue Francois Mitterand",Voirie,"Avenue Francois Mitterand 38500 Voiron",38563,"5.59367,45.3633",2,FREBNERUMH1,RUMH1,43,false,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-07-20,"Autre paiements : compte prépayé.",2023-04-05,true
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYSINDSLO2T,YSINDSLO2T,"Les-Deux-Alpes, Place des Deux Alpes",Voirie,"Place des Deux Alpes 38860 LES DEUX ALPES",38253,"6.12483,45.010306",2,FREBNEHDMA2,HDMA2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",true,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-08-05,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPCXDGTIEHUK,CXDGTIEHUK,"Huez, Avenue des Jeux",Voirie,"Avenue des Jeux 38750 Huez",38191,"6.067759,45.09145",2,FREBNEGDNA1,GDNA1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",true,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPO4FMROVXLK,O4FMROVXLK,"Goncelin, Rue de la Ventive",Voirie,"Rue de la Ventive 38570 Goncelin",38181,"5.97673,45.3424",3,FREBNEDYYN1,DYYN1,43,false,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-07-20,"Autre paiements : compte prépayé.",2023-04-05,true
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPO4FMROVXLK,O4FMROVXLK,"Goncelin, Rue de la Ventive",Voirie,"Rue de la Ventive 38570 Goncelin",38181,"5.97673,45.3424",3,FREBNEDYYN2,DYYN2,50,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-07-20,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPFDSV6LVTDM,FDSV6LVTDM,"Montbonnot, Innovallée",Voirie,"Avenue de l'Europe 38330 Montbonnot",38249,"5.812742,45.221615",2,FREBNEGRRP1,GRRP1,44,false,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-03-21,"Autre paiements : compte prépayé.",2023-04-05,true
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPFDSV6LVTDM,FDSV6LVTDM,"Montbonnot, Innovallée",Voirie,"Avenue de l'Europe 38330 Montbonnot",38249,"5.812742,45.221615",2,FREBNEGRRP2,GRRP2,50,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-03-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPHGHRMSS0WP,HGHRMSS0WP,"Le Bourg-D'Oisans, Rue Des Colporteurs",Voirie,"Rue Des Colporteurs 38520 Le Bourg-D'Oisans",38052,"6.03424,45.0555",2,FREBNEFRQA1,FRQA1,43,false,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-07-20,"Autre paiements : compte prépayé.",2023-04-05,true
Protea,805089158,nicolas.bouyer@riester.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"RIESTER SAINT MAXIMIN",FRTCBP00700,FRTCBP00700,"RIESTER HYUNDAI - SAINT MAXIMIN","Parking privé réservé à la clientèle","179 rue des Droits de l'Homme 60740  Saint-Maximin",38426,"2.4680534959656213,49.2313543194067",3,FRTCBE003947,FRTCBE003947,43,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 08:30-12:00,Mo-Fr 13:30-19:00,Sa 09:00-12:00,Sa 14:00-19:00","Accessibilité inconnue","Aucune restriction connue",false,Indirect,Inconnu,2022-10-17,,2023-03-15,
Protea,805089158,nicolas.bouyer@riester.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"RIESTER SAINT MAXIMIN",FRTCBP00700,FRTCBP00700,"RIESTER HYUNDAI - SAINT MAXIMIN","Parking privé réservé à la clientèle","179 rue des Droits de l'Homme 60740  Saint-Maximin",38426,"2.4680534959656213,49.2313543194067",3,FRTCBE003948,FRTCBE003948,50,false,true,true,true,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 08:30-12:00,Mo-Fr 13:30-19:00,Sa 09:00-12:00,Sa 14:00-19:00","Accessibilité inconnue","Aucune restriction connue",false,Indirect,Inconnu,2022-10-17,,2023-03-15,
Protea,805089158,nicolas.bouyer@riester.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"RIESTER SAINT MAXIMIN",FRTCBP00700,FRTCBP00700,"RIESTER HYUNDAI - SAINT MAXIMIN","Parking privé réservé à la clientèle","179 rue des Droits de l'Homme 60740  Saint-Maximin",38426,"2.4680534959656213,49.2313543194067",3,FRTCBE003950,FRTCBE003950,3,false,false,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 08:30-12:00,Mo-Fr 13:30-19:00,Sa 09:00-12:00,Sa 14:00-19:00","Accessibilité inconnue","Aucune restriction connue",false,Indirect,Inconnu,2022-10-17,,2023-03-15,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007223,FRTCBE007223,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007222,FRTCBE007222,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007210,FRTCBE007210,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007211,FRTCBE007211,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007212,FRTCBE007212,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007213,FRTCBE007213,22,true,false,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007214,FRTCBE007214,24,false,true,true,true,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007215,FRTCBE007215,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007217,FRTCBE007217,24,false,true,true,true,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007218,FRTCBE007218,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007220,FRTCBE007220,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,03568009," SAMSE - GRENOBLE",FRTCBP01400,FRTCBP01400,"Siège Social - Pitet","Parking privé à usage public","2 Rue Raymond Pitet 38100 Grenoble",38185,"5.714056171164,45.16083229416006",12,FRTCBE007221,FRTCBE007221,22,false,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Fr 07:45-12:15,Mo-Fr 13:30-17:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2023-02-24,,2023-06-02,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006412,FRTCBE006412,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006404,FRTCBE006404,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006405,FRTCBE006405,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006406,FRTCBE006406,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006407,FRTCBE006407,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006408,FRTCBE006408,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006409,FRTCBE006409,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006410,FRTCBE006410,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006411,FRTCBE006411,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006413,FRTCBE006413,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006414,FRTCBE006414,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006415,FRTCBE006415,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006416,FRTCBE006416,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"La Boite A Outils",779463223,nicolas-savoyet@samse.fr,"TotalEnergies Marketing France",supervision-ev.france@totalenergies.com,0483568009,"SAMSE - ERP COMBOIRE",FRTCBP01199,FRTCBP01199,"Entrepôt du Bricolage - Comboire","Parking privé à usage public","2 rue du Drac 38130 Échirolles",38151,"5.690473273011127,45.148367685972154",14,FRTCBE006417,FRTCBE006417,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-Sa 07:30-19:30","Accessible mais non réservé PMR","Aucune restriction connue",false,Indirect,Inconnu,2022-10-28,,2023-02-03,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF007502,FR*HPC*PNF007502,"RELAIS VOREPPE","Station dédiée à la recharge rapide","A48 AIRE DE VOREPPE 38340 VOREPPE ",38565,"5.623604,45.278781",6,FRHPCENF00750261,FRHPCENF00750261,175,False,False,True,False,False,False,True,False,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Non accessible","Aucune restriction connue",False,Direct,50045670881413,2022-10-01,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF007502,FR*HPC*PNF007502,"RELAIS VOREPPE","Station dédiée à la recharge rapide","A48 AIRE DE VOREPPE 38340 VOREPPE ",38565,"5.623604,45.278781",6,FRHPCENF00750251,FRHPCENF00750251,175,False,False,True,False,False,False,True,False,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Non accessible","Aucune restriction connue",False,Direct,50045670881413,2022-10-01,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF007502,FR*HPC*PNF007502,"RELAIS VOREPPE","Station dédiée à la recharge rapide","A48 AIRE DE VOREPPE 38340 VOREPPE ",38565,"5.623604,45.278781",6,FRHPCENF00750241,FRHPCENF00750241,175,False,False,True,False,False,False,True,False,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Non accessible","Aucune restriction connue",False,Direct,50045670881413,2022-10-01,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF007502,FR*HPC*PNF007502,"RELAIS VOREPPE","Station dédiée à la recharge rapide","A48 AIRE DE VOREPPE 38340 VOREPPE ",38565,"5.623604,45.278781",6,FRHPCENF00750231,FRHPCENF00750231,43,False,True,False,False,False,False,True,False,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Non accessible","Aucune restriction connue",False,Direct,50045670881413,2022-12-14,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF007502,FR*HPC*PNF007502,"RELAIS VOREPPE","Station dédiée à la recharge rapide","A48 AIRE DE VOREPPE 38340 VOREPPE ",38565,"5.623604,45.278781",6,FRHPCENF00750221,FRHPCENF00750221,175,False,False,True,False,False,False,True,False,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Non accessible","Aucune restriction connue",False,Direct,50045670881413,2022-10-01,,2023-07-06,
